Zeit;Kanal A
(ms);(mV)

-14,33999932;7,92630300
-14,33499932;7,45878400
-14,32999932;6,06083900
-14,32499932;5,59485700
-14,31999932;6,06083900
-14,31499932;6,99280200
-14,30999932;6,06083900
-14,30499932;5,59485700
-14,29999932;5,12733700
-14,29499932;5,12733700
-14,28999932;5,59485700
-14,28499932;4,66135500
-14,27999932;4,19537400
-14,27499932;3,72939200
-14,26999932;3,72939200
-14,26499932;5,12733700
-14,25999932;4,19537400
-14,25499932;3,72939200
-14,24999932;4,19537400
-14,24499932;4,19537400
-14,23999932;5,12733700
-14,23499932;5,12733700
-14,22999932;2,32990900
-14,22499932;2,32990900
-14,21999932;0,93196350
-14,21499932;0,93196350
-14,20999932;-1,39794500
-14,20499932;-3,26341000
-14,19999932;-5,59485700
-14,19499932;-8,39228500
-14,18999933;-9,32424900
-14,18499933;-11,18971000
-14,17999933;-12,58766000
-14,17499933;-14,45312000
-14,16999933;-14,45312000
-14,16499933;-14,91911000
-14,15999933;-16,31859000
-14,15499933;-15,85261000
-14,14999933;-15,85261000
-14,14499933;-16,78457000
-14,13999933;-16,78457000
-14,13499933;-15,85261000
-14,12999933;-16,31859000
-14,12499933;-15,85261000
-14,11999933;-15,85261000
-14,11499933;-15,38509000
-14,10999933;-15,85261000
-14,10499933;-16,31859000
-14,09999933;-17,71653000
-14,09499933;-17,25055000
-14,08999933;-17,71653000
-14,08499933;-18,18405000
-14,07999933;-18,65004000
-14,07499933;-20,51396000
-14,06999933;-20,04798000
-14,06499933;-20,51396000
-14,05999933;-20,51396000
-14,05499933;-20,98148000
-14,04999933;-22,84541000
-14,04499933;-22,37943000
-14,03999933;-23,31139000
-14,03499933;-22,37943000
-14,02999933;-21,44746000
-14,02499933;-21,44746000
-14,01999933;-19,58200000
-14,01499933;-19,11602000
-14,00999933;-18,18405000
-14,00499933;-16,78457000
-13,99999933;-15,38509000
-13,99499933;-13,05518000
-13,98999933;-11,65570000
-13,98499933;-10,25621000
-13,97999933;-9,32424900
-13,97499933;-7,45878400
-13,96999933;-6,99280200
-13,96499933;-6,06083900
-13,95999933;-6,52682100
-13,95499933;-5,59485700
-13,94999933;-6,06083900
-13,94499933;-4,66135500
-13,93999933;-6,52682100
-13,93499933;-7,92630300
-13,92999933;-7,45878400
-13,92499933;-8,39228500
-13,91999933;-10,25621000
-13,91499933;-11,65570000
-13,90999933;-11,65570000
-13,90499933;-13,98714000
-13,89999933;-13,05518000
-13,89499933;-13,05518000
-13,88999933;-12,12168000
-13,88499933;-11,18971000
-13,87999933;-9,79023100
-13,87499933;-9,32424900
-13,86999933;-6,52682100
-13,86499933;-5,59485700
-13,85999933;-3,72939200
-13,85499933;-1,86392700
-13,84999933;0,46598180
-13,84499933;2,32990900
-13,83999933;4,66135500
-13,83499933;6,06083900
-13,82999933;8,39228500
-13,82499933;9,79023100
-13,81999933;11,18971000
-13,81499933;12,12168000
-13,80999933;12,58766000
-13,80499933;13,52116000
-13,79999933;12,58766000
-13,79499934;12,12168000
-13,78999934;11,18971000
-13,78499934;11,18971000
-13,77999934;10,25621000
-13,77499934;8,85826700
-13,76999934;8,85826700
-13,76499934;7,92630300
-13,75999934;8,39228500
-13,75499934;7,92630300
-13,74999934;8,39228500
-13,74499934;7,92630300
-13,73999934;8,39228500
-13,73499934;8,39228500
-13,72999934;8,39228500
-13,72499934;8,39228500
-13,71999934;8,85826700
-13,71499934;9,79023100
-13,70999934;9,32424900
-13,70499934;9,79023100
-13,69999934;8,85826700
-13,69499934;10,72373000
-13,68999934;10,25621000
-13,68499934;10,72373000
-13,67999934;12,12168000
-13,67499934;12,58766000
-13,66999934;12,12168000
-13,66499934;13,05518000
-13,65999934;13,05518000
-13,65499934;14,45312000
-13,64999934;15,85261000
-13,64499934;16,31859000
-13,63999934;17,25055000
-13,63499934;18,65004000
-13,62999934;18,65004000
-13,62499934;19,11602000
-13,61999934;19,58200000
-13,61499934;19,11602000
-13,60999934;19,11602000
-13,60499934;19,58200000
-13,59999934;19,11602000
-13,59499934;16,31859000
-13,58999934;14,45312000
-13,58499934;13,52116000
-13,57999934;12,58766000
-13,57499934;13,52116000
-13,56999934;12,58766000
-13,56499934;11,18971000
-13,55999934;11,18971000
-13,55499934;10,72373000
-13,54999934;11,65570000
-13,54499934;11,65570000
-13,53999934;13,05518000
-13,53499934;12,58766000
-13,52999934;14,91911000
-13,52499934;14,91911000
-13,51999934;15,38509000
-13,51499934;15,85261000
-13,50999934;16,78457000
-13,50499934;15,38509000
-13,49999934;15,38509000
-13,49499934;14,45312000
-13,48999934;13,05518000
-13,48499934;13,52116000
-13,47999934;12,12168000
-13,47499934;11,18971000
-13,46999934;10,25621000
-13,46499934;9,79023100
-13,45999934;9,32424900
-13,45499934;8,39228500
-13,44999934;7,92630300
-13,44499934;6,52682100
-13,43999934;6,06083900
-13,43499934;5,59485700
-13,42999934;5,59485700
-13,42499934;5,59485700
-13,41999934;5,12733700
-13,41499934;5,12733700
-13,40999934;4,66135500
-13,40499934;4,66135500
-13,39999934;5,12733700
-13,39499935;6,06083900
-13,38999935;6,06083900
-13,38499935;6,06083900
-13,37999935;5,12733700
-13,37499935;6,52682100
-13,36999935;6,06083900
-13,36499935;5,59485700
-13,35999935;5,12733700
-13,35499935;5,12733700
-13,34999935;4,19537400
-13,34499935;4,19537400
-13,33999935;3,72939200
-13,33499935;1,86392700
-13,32999935;1,86392700
-13,32499935;0,46598180
-13,31999935;0,46598180
-13,31499935;0,93196350
-13,30999935;0,00000000
-13,30499935;0,46598180
-13,29999935;-0,46598180
-13,29499935;0,00000000
-13,28999935;0,46598180
-13,28499935;0,46598180
-13,27999935;0,46598180
-13,27499935;0,46598180
-13,26999935;1,39794500
-13,26499935;0,93196350
-13,25999935;1,39794500
-13,25499935;0,46598180
-13,24999935;-1,39794500
-13,24499935;-1,86392700
-13,23999935;-2,32990900
-13,23499935;-1,86392700
-13,22999935;-2,79742800
-13,22499935;-4,66135500
-13,21999935;-5,59485700
-13,21499935;-5,59485700
-13,20999935;-5,12733700
-13,20499935;-5,12733700
-13,19999935;-5,59485700
-13,19499935;-6,99280200
-13,18999935;-6,06083900
-13,18499935;-7,92630300
-13,17999935;-9,32424900
-13,17499935;-9,79023100
-13,16999935;-11,65570000
-13,16499935;-13,05518000
-13,15999935;-14,45312000
-13,15499935;-16,78457000
-13,14999935;-18,65004000
-13,14499935;-18,65004000
-13,13999935;-18,65004000
-13,13499935;-19,11602000
-13,12999935;-18,65004000
-13,12499935;-18,18405000
-13,11999935;-16,78457000
-13,11499935;-14,45312000
-13,10999935;-12,58766000
-13,10499935;-9,32424900
-13,09999935;-7,45878400
-13,09499935;-5,59485700
-13,08999935;-4,19537400
-13,08499935;-2,79742800
-13,07999935;-3,26341000
-13,07499935;-3,72939200
-13,06999935;-3,26341000
-13,06499935;-6,52682100
-13,05999935;-7,92630300
-13,05499935;-9,79023100
-13,04999935;-12,58766000
-13,04499935;-14,45312000
-13,03999935;-16,31859000
-13,03499935;-18,65004000
-13,02999935;-20,04798000
-13,02499935;-20,98148000
-13,01999935;-20,98148000
-13,01499935;-21,44746000
-13,00999935;-20,51396000
-13,00499935;-19,58200000
-12,99999936;-19,11602000
-12,99499936;-17,25055000
-12,98999936;-16,78457000
-12,98499936;-13,98714000
-12,97999936;-13,05518000
-12,97499936;-10,25621000
-12,96999936;-9,79023100
-12,96499936;-7,92630300
-12,95999936;-5,12733700
-12,95499936;-3,72939200
-12,94999936;-3,26341000
-12,94499936;-2,79742800
-12,93999936;-0,46598180
-12,93499936;0,46598180
-12,92999936;1,86392700
-12,92499936;1,86392700
-12,91999936;3,26341000
-12,91499936;4,19537400
-12,90999936;4,66135500
-12,90499936;4,19537400
-12,89999936;5,12733700
-12,89499936;5,59485700
-12,88999936;5,12733700
-12,88499936;5,12733700
-12,87999936;5,12733700
-12,87499936;5,12733700
-12,86999936;6,06083900
-12,86499936;6,06083900
-12,85999936;5,12733700
-12,85499936;6,06083900
-12,84999936;6,52682100
-12,84499936;6,99280200
-12,83999936;7,92630300
-12,83499936;7,92630300
-12,82999936;8,85826700
-12,82499936;10,72373000
-12,81999936;11,18971000
-12,81499936;12,58766000
-12,80999936;13,52116000
-12,80499936;15,38509000
-12,79999936;15,85261000
-12,79499936;16,31859000
-12,78999936;17,25055000
-12,78499936;18,18405000
-12,77999936;18,18405000
-12,77499936;17,71653000
-12,76999936;17,71653000
-12,76499936;17,25055000
-12,75999936;16,31859000
-12,75499936;15,38509000
-12,74999936;13,98714000
-12,74499936;12,12168000
-12,73999936;11,18971000
-12,73499936;10,25621000
-12,72999936;9,32424900
-12,72499936;7,92630300
-12,71999936;7,45878400
-12,71499936;6,52682100
-12,70999936;6,06083900
-12,70499936;6,52682100
-12,69999936;6,06083900
-12,69499936;6,52682100
-12,68999936;5,59485700
-12,68499936;6,52682100
-12,67999936;5,59485700
-12,67499936;6,06083900
-12,66999936;5,59485700
-12,66499936;5,12733700
-12,65999936;5,12733700
-12,65499936;5,12733700
-12,64999936;3,26341000
-12,64499936;3,26341000
-12,63999936;3,26341000
-12,63499936;2,79742800
-12,62999936;3,26341000
-12,62499936;3,72939200
-12,61999936;3,26341000
-12,61499936;3,26341000
-12,60999936;1,86392700
-12,60499937;1,86392700
-12,59999937;2,32990900
-12,59499937;1,39794500
-12,58999937;-0,93196350
-12,58499937;-3,26341000
-12,57999937;-5,59485700
-12,57499937;-6,99280200
-12,56999937;-8,39228500
-12,56499937;-10,72373000
-12,55999937;-12,58766000
-12,55499937;-14,45312000
-12,54999937;-14,91911000
-12,54499937;-15,85261000
-12,53999937;-16,78457000
-12,53499937;-17,25055000
-12,52999937;-16,31859000
-12,52499937;-15,38509000
-12,51999937;-15,38509000
-12,51499937;-14,91911000
-12,50999937;-15,38509000
-12,50499937;-14,91911000
-12,49999937;-13,52116000
-12,49499937;-14,45312000
-12,48999937;-14,45312000
-12,48499937;-14,91911000
-12,47999937;-15,38509000
-12,47499937;-16,78457000
-12,46999937;-17,71653000
-12,46499937;-19,11602000
-12,45999937;-20,98148000
-12,45499937;-21,44746000
-12,44999937;-23,77891000
-12,44499937;-23,77891000
-12,43999937;-23,77891000
-12,43499937;-23,31139000
-12,42999937;-23,77891000
-12,42499937;-20,98148000
-12,41999937;-20,51396000
-12,41499937;-18,65004000
-12,40999937;-16,78457000
-12,40499937;-15,85261000
-12,39999937;-13,05518000
-12,39499937;-11,65570000
-12,38999937;-10,25621000
-12,38499937;-9,79023100
-12,37999937;-8,39228500
-12,37499937;-9,32424900
-12,36999937;-8,85826700
-12,36499937;-7,45878400
-12,35999937;-8,39228500
-12,35499937;-8,85826700
-12,34999937;-7,92630300
-12,34499937;-9,79023100
-12,33999937;-9,32424900
-12,33499937;-8,85826700
-12,32999937;-10,72373000
-12,32499937;-8,85826700
-12,31999937;-10,25621000
-12,31499937;-10,25621000
-12,30999937;-9,79023100
-12,30499937;-8,39228500
-12,29999937;-9,79023100
-12,29499937;-7,92630300
-12,28999937;-7,92630300
-12,28499937;-8,39228500
-12,27999937;-8,85826700
-12,27499937;-8,85826700
-12,26999937;-8,39228500
-12,26499937;-7,45878400
-12,25999937;-6,06083900
-12,25499937;-5,12733700
-12,24999937;-5,12733700
-12,24499937;-5,12733700
-12,23999937;-4,19537400
-12,23499937;-1,39794500
-12,22999937;0,46598180
-12,22499937;2,79742800
-12,21999937;3,26341000
-12,21499937;6,99280200
-12,20999938;9,32424900
-12,20499938;11,65570000
-12,19999938;12,58766000
-12,19499938;14,45312000
-12,18999938;15,85261000
-12,18499938;16,78457000
-12,17999938;17,25055000
-12,17499938;15,38509000
-12,16999938;15,85261000
-12,16499938;13,52116000
-12,15999938;11,65570000
-12,15499938;11,65570000
-12,14999938;9,32424900
-12,14499938;9,32424900
-12,13999938;7,92630300
-12,13499938;6,99280200
-12,12999938;6,52682100
-12,12499938;6,52682100
-12,11999938;6,06083900
-12,11499938;7,45878400
-12,10999938;7,45878400
-12,10499938;9,32424900
-12,09999938;9,79023100
-12,09499938;10,72373000
-12,08999938;11,65570000
-12,08499938;13,05518000
-12,07999938;13,98714000
-12,07499938;15,38509000
-12,06999938;15,85261000
-12,06499938;15,85261000
-12,05999938;17,25055000
-12,05499938;17,25055000
-12,04999938;15,38509000
-12,04499938;16,31859000
-12,03999938;15,85261000
-12,03499938;15,38509000
-12,02999938;14,91911000
-12,02499938;14,91911000
-12,01999938;14,45312000
-12,01499938;13,98714000
-12,00999938;14,91911000
-12,00499938;13,98714000
-11,99999938;15,38509000
-11,99499938;15,38509000
-11,98999938;13,98714000
-11,98499938;15,38509000
-11,97999938;15,38509000
-11,97499938;15,85261000
-11,96999938;15,85261000
-11,96499938;16,31859000
-11,95999938;16,78457000
-11,95499938;15,85261000
-11,94999938;15,85261000
-11,94499938;15,38509000
-11,93999938;14,91911000
-11,93499938;14,45312000
-11,92999938;13,98714000
-11,92499938;14,91911000
-11,91999938;15,85261000
-11,91499938;15,38509000
-11,90999938;15,38509000
-11,90499938;14,45312000
-11,89999938;14,45312000
-11,89499938;14,91911000
-11,88999938;15,38509000
-11,88499938;15,38509000
-11,87999938;13,98714000
-11,87499938;13,05518000
-11,86999938;12,58766000
-11,86499938;11,18971000
-11,85999938;9,32424900
-11,85499938;8,39228500
-11,84999938;7,45878400
-11,84499938;6,52682100
-11,83999938;6,06083900
-11,83499938;5,59485700
-11,82999938;6,06083900
-11,82499938;5,59485700
-11,81999938;5,59485700
-11,81499939;6,52682100
-11,80999939;7,92630300
-11,80499939;9,32424900
-11,79999939;9,32424900
-11,79499939;9,79023100
-11,78999939;9,32424900
-11,78499939;9,79023100
-11,77999939;8,85826700
-11,77499939;9,32424900
-11,76999939;7,92630300
-11,76499939;6,52682100
-11,75999939;6,06083900
-11,75499939;6,06083900
-11,74999939;5,59485700
-11,74499939;4,19537400
-11,73999939;2,79742800
-11,73499939;2,32990900
-11,72999939;2,79742800
-11,72499939;3,72939200
-11,71999939;1,86392700
-11,71499939;3,26341000
-11,70999939;2,79742800
-11,70499939;3,26341000
-11,69999939;3,72939200
-11,69499939;2,79742800
-11,68999939;2,79742800
-11,68499939;2,32990900
-11,67999939;1,86392700
-11,67499939;0,46598180
-11,66999939;0,00000000
-11,66499939;-0,46598180
-11,65999939;-2,79742800
-11,65499939;-2,79742800
-11,64999939;-4,66135500
-11,64499939;-5,12733700
-11,63999939;-4,66135500
-11,63499939;-5,59485700
-11,62999939;-5,59485700
-11,62499939;-6,06083900
-11,61999939;-6,06083900
-11,61499939;-5,12733700
-11,60999939;-6,06083900
-11,60499939;-6,52682100
-11,59999939;-6,06083900
-11,59499939;-6,52682100
-11,58999939;-7,45878400
-11,58499939;-8,85826700
-11,57999939;-8,39228500
-11,57499939;-9,32424900
-11,56999939;-9,79023100
-11,56499939;-9,79023100
-11,55999939;-10,72373000
-11,55499939;-10,25621000
-11,54999939;-10,72373000
-11,54499939;-11,18971000
-11,53999939;-11,18971000
-11,53499939;-12,58766000
-11,52999939;-13,52116000
-11,52499939;-13,05518000
-11,51999939;-13,05518000
-11,51499939;-12,58766000
-11,50999939;-12,58766000
-11,50499939;-11,65570000
-11,49999939;-11,18971000
-11,49499939;-9,32424900
-11,48999939;-8,39228500
-11,48499939;-8,39228500
-11,47999939;-8,39228500
-11,47499939;-7,45878400
-11,46999939;-6,99280200
-11,46499939;-6,99280200
-11,45999939;-6,99280200
-11,45499939;-7,92630300
-11,44999939;-8,85826700
-11,44499939;-7,92630300
-11,43999939;-9,79023100
-11,43499939;-11,18971000
-11,42999939;-12,12168000
-11,42499939;-13,05518000
-11,41999940;-13,98714000
-11,41499940;-14,91911000
-11,40999940;-16,31859000
-11,40499940;-15,85261000
-11,39999940;-15,85261000
-11,39499940;-14,91911000
-11,38999940;-14,91911000
-11,38499940;-14,91911000
-11,37999940;-14,45312000
-11,37499940;-13,98714000
-11,36999940;-11,65570000
-11,36499940;-10,25621000
-11,35999940;-9,32424900
-11,35499940;-9,32424900
-11,34999940;-7,92630300
-11,34499940;-6,52682100
-11,33999940;-5,59485700
-11,33499940;-3,72939200
-11,32999940;-3,26341000
-11,32499940;-1,86392700
-11,31999940;0,46598180
-11,31499940;0,93196350
-11,30999940;2,79742800
-11,30499940;3,72939200
-11,29999940;3,72939200
-11,29499940;4,66135500
-11,28999940;5,12733700
-11,28499940;6,52682100
-11,27999940;6,06083900
-11,27499940;6,06083900
-11,26999940;6,06083900
-11,26499940;5,59485700
-11,25999940;6,52682100
-11,25499940;8,85826700
-11,24999940;8,85826700
-11,24499940;8,85826700
-11,23999940;8,85826700
-11,23499940;9,79023100
-11,22999940;9,79023100
-11,22499940;11,18971000
-11,21999940;10,25621000
-11,21499940;9,79023100
-11,20999940;9,79023100
-11,20499940;9,79023100
-11,19999940;9,32424900
-11,19499940;8,85826700
-11,18999940;9,32424900
-11,18499940;9,79023100
-11,17999940;10,72373000
-11,17499940;12,12168000
-11,16999940;11,65570000
-11,16499940;13,98714000
-11,15999940;13,52116000
-11,15499940;14,91911000
-11,14999940;15,85261000
-11,14499940;16,31859000
-11,13999940;16,78457000
-11,13499940;16,78457000
-11,12999940;15,85261000
-11,12499940;15,38509000
-11,11999940;14,45312000
-11,11499940;12,58766000
-11,10999940;10,72373000
-11,10499940;9,32424900
-11,09999940;9,32424900
-11,09499940;7,92630300
-11,08999940;6,06083900
-11,08499940;5,12733700
-11,07999940;5,12733700
-11,07499940;3,72939200
-11,06999940;3,72939200
-11,06499940;3,26341000
-11,05999940;3,26341000
-11,05499940;4,19537400
-11,04999940;5,12733700
-11,04499940;4,19537400
-11,03999940;5,12733700
-11,03499940;6,06083900
-11,02999940;5,12733700
-11,02499940;6,52682100
-11,01999941;6,06083900
-11,01499941;4,66135500
-11,00999941;4,66135500
-11,00499941;2,32990900
-10,99999941;2,79742800
-10,99499941;0,93196350
-10,98999941;-1,39794500
-10,98499941;-2,79742800
-10,97999941;-2,32990900
-10,97499941;-2,79742800
-10,96999941;-4,19537400
-10,96499941;-4,19537400
-10,95999941;-5,59485700
-10,95499941;-6,99280200
-10,94999941;-7,92630300
-10,94499941;-6,52682100
-10,93999941;-7,92630300
-10,93499941;-7,45878400
-10,92999941;-8,39228500
-10,92499941;-11,18971000
-10,91999941;-10,25621000
-10,91499941;-10,25621000
-10,90999941;-10,72373000
-10,90499941;-12,12168000
-10,89999941;-13,05518000
-10,89499941;-15,38509000
-10,88999941;-14,45312000
-10,88499941;-15,38509000
-10,87999941;-16,31859000
-10,87499941;-18,18405000
-10,86999941;-17,25055000
-10,86499941;-18,18405000
-10,85999941;-19,58200000
-10,85499941;-20,51396000
-10,84999941;-19,58200000
-10,84499941;-20,51396000
-10,83999941;-19,58200000
-10,83499941;-19,11602000
-10,82999941;-18,65004000
-10,82499941;-19,11602000
-10,81999941;-18,18405000
-10,81499941;-19,11602000
-10,80999941;-18,65004000
-10,80499941;-19,11602000
-10,79999941;-18,65004000
-10,79499941;-17,71653000
-10,78999941;-16,78457000
-10,78499941;-16,78457000
-10,77999941;-16,31859000
-10,77499941;-14,91911000
-10,76999941;-14,91911000
-10,76499941;-13,98714000
-10,75999941;-13,52116000
-10,75499941;-11,65570000
-10,74999941;-10,72373000
-10,74499941;-9,32424900
-10,73999941;-9,32424900
-10,73499941;-8,85826700
-10,72999941;-8,39228500
-10,72499941;-8,39228500
-10,71999941;-7,92630300
-10,71499941;-6,99280200
-10,70999941;-7,45878400
-10,70499941;-8,85826700
-10,69999941;-9,79023100
-10,69499941;-10,72373000
-10,68999941;-10,25621000
-10,68499941;-11,65570000
-10,67999941;-12,12168000
-10,67499941;-12,58766000
-10,66999941;-10,25621000
-10,66499941;-9,32424900
-10,65999941;-7,92630300
-10,65499941;-7,45878400
-10,64999941;-6,52682100
-10,64499941;-3,72939200
-10,63999941;-2,32990900
-10,63499941;-0,93196350
-10,62999941;0,46598180
-10,62499942;2,79742800
-10,61999942;4,66135500
-10,61499942;4,66135500
-10,60999942;5,12733700
-10,60499942;7,45878400
-10,59999942;8,39228500
-10,59499942;8,85826700
-10,58999942;9,32424900
-10,58499942;10,25621000
-10,57999942;11,18971000
-10,57499942;13,05518000
-10,56999942;13,05518000
-10,56499942;13,52116000
-10,55999942;13,98714000
-10,55499942;14,45312000
-10,54999942;14,45312000
-10,54499942;14,45312000
-10,53999942;14,45312000
-10,53499942;14,45312000
-10,52999942;13,98714000
-10,52499942;13,05518000
-10,51999942;13,05518000
-10,51499942;11,65570000
-10,50999942;11,65570000
-10,50499942;12,12168000
-10,49999942;10,25621000
-10,49499942;11,18971000
-10,48999942;9,79023100
-10,48499942;9,32424900
-10,47999942;8,85826700
-10,47499942;8,85826700
-10,46999942;9,32424900
-10,46499942;10,25621000
-10,45999942;10,25621000
-10,45499942;11,18971000
-10,44999942;11,65570000
-10,44499942;12,58766000
-10,43999942;14,45312000
-10,43499942;15,85261000
-10,42999942;16,31859000
-10,42499942;17,25055000
-10,41999942;18,18405000
-10,41499942;19,58200000
-10,40999942;18,65004000
-10,40499942;19,11602000
-10,39999942;18,18405000
-10,39499942;17,71653000
-10,38999942;17,25055000
-10,38499942;15,85261000
-10,37999942;14,91911000
-10,37499942;12,58766000
-10,36999942;11,65570000
-10,36499942;11,65570000
-10,35999942;9,79023100
-10,35499942;9,79023100
-10,34999942;8,39228500
-10,34499942;7,92630300
-10,33999942;8,39228500
-10,33499942;9,32424900
-10,32999942;10,25621000
-10,32499942;12,12168000
-10,31999942;13,05518000
-10,31499942;14,45312000
-10,30999942;15,38509000
-10,30499942;17,25055000
-10,29999942;18,65004000
-10,29499942;19,58200000
-10,28999942;19,11602000
-10,28499942;19,58200000
-10,27999942;18,18405000
-10,27499942;17,25055000
-10,26999942;15,85261000
-10,26499942;15,38509000
-10,25999942;13,05518000
-10,25499942;13,05518000
-10,24999942;10,72373000
-10,24499942;9,79023100
-10,23999942;8,85826700
-10,23499942;8,39228500
-10,22999943;7,45878400
-10,22499943;8,39228500
-10,21999943;8,39228500
-10,21499943;8,39228500
-10,20999943;9,79023100
-10,20499943;9,32424900
-10,19999943;10,25621000
-10,19499943;10,72373000
-10,18999943;10,72373000
-10,18499943;11,18971000
-10,17999943;10,72373000
-10,17499943;10,72373000
-10,16999943;10,72373000
-10,16499943;8,85826700
-10,15999943;7,45878400
-10,15499943;6,52682100
-10,14999943;5,59485700
-10,14499943;4,66135500
-10,13999943;3,26341000
-10,13499943;3,26341000
-10,12999943;2,79742800
-10,12499943;2,79742800
-10,11999943;2,32990900
-10,11499943;2,79742800
-10,10999943;2,79742800
-10,10499943;3,26341000
-10,09999943;3,26341000
-10,09499943;4,19537400
-10,08999943;3,26341000
-10,08499943;3,26341000
-10,07999943;2,32990900
-10,07499943;1,86392700
-10,06999943;1,39794500
-10,06499943;0,00000000
-10,05999943;-0,93196350
-10,05499943;-0,93196350
-10,04999943;-0,46598180
-10,04499943;-0,93196350
-10,03999943;-1,86392700
-10,03499943;-1,39794500
-10,02999943;-1,39794500
-10,02499943;-0,93196350
-10,01999943;-0,93196350
-10,01499943;-0,93196350
-10,00999943;-0,93196350
-10,00499943;-0,93196350
-9,99999943;0,00000000
-9,99499943;-0,93196350
-9,98999943;-0,93196350
-9,98499943;-2,32990900
-9,97999943;-2,79742800
-9,97499943;-3,26341000
-9,96999943;-6,06083900
-9,96499943;-7,45878400
-9,95999943;-8,39228500
-9,95499943;-11,18971000
-9,94999943;-13,05518000
-9,94499943;-13,52116000
-9,93999943;-14,45312000
-9,93499943;-14,91911000
-9,92999943;-16,78457000
-9,92499943;-16,78457000
-9,91999943;-17,25055000
-9,91499943;-15,38509000
-9,90999943;-15,38509000
-9,90499943;-13,52116000
-9,89999943;-12,58766000
-9,89499943;-10,25621000
-9,88999943;-9,32424900
-9,88499943;-6,99280200
-9,87999943;-5,59485700
-9,87499943;-4,19537400
-9,86999943;-3,72939200
-9,86499943;-2,79742800
-9,85999943;-2,79742800
-9,85499943;-3,26341000
-9,84999943;-4,66135500
-9,84499943;-4,66135500
-9,83999943;-6,99280200
-9,83499944;-8,39228500
-9,82999944;-9,79023100
-9,82499944;-11,18971000
-9,81999944;-13,05518000
-9,81499944;-14,91911000
-9,80999944;-15,38509000
-9,80499944;-16,31859000
-9,79999944;-15,38509000
-9,79499944;-15,85261000
-9,78999944;-16,31859000
-9,78499944;-15,38509000
-9,77999944;-15,38509000
-9,77499944;-15,38509000
-9,76999944;-15,38509000
-9,76499944;-14,45312000
-9,75999944;-13,05518000
-9,75499944;-12,58766000
-9,74999944;-11,65570000
-9,74499944;-10,25621000
-9,73999944;-8,85826700
-9,73499944;-7,45878400
-9,72999944;-7,92630300
-9,72499944;-6,52682100
-9,71999944;-6,06083900
-9,71499944;-4,19537400
-9,70999944;-4,19537400
-9,70499944;-2,32990900
-9,69999944;-1,86392700
-9,69499944;-2,32990900
-9,68999944;-0,93196350
-9,68499944;-0,93196350
-9,67999944;0,46598180
-9,67499944;0,00000000
-9,66999944;1,86392700
-9,66499944;1,39794500
-9,65999944;3,26341000
-9,65499944;3,26341000
-9,64999944;3,26341000
-9,64499944;5,59485700
-9,63999944;5,59485700
-9,63499944;6,99280200
-9,62999944;7,92630300
-9,62499944;8,85826700
-9,61999944;10,72373000
-9,61499944;11,65570000
-9,60999944;12,58766000
-9,60499944;13,05518000
-9,59999944;13,52116000
-9,59499944;13,98714000
-9,58999944;13,98714000
-9,58499944;13,05518000
-9,57999944;12,58766000
-9,57499944;12,58766000
-9,56999944;11,65570000
-9,56499944;11,18971000
-9,55999944;10,72373000
-9,55499944;11,18971000
-9,54999944;10,72373000
-9,54499944;10,72373000
-9,53999944;10,72373000
-9,53499944;10,72373000
-9,52999944;11,18971000
-9,52499944;12,58766000
-9,51999944;12,58766000
-9,51499944;13,05518000
-9,50999944;13,05518000
-9,50499944;12,58766000
-9,49999944;11,18971000
-9,49499944;11,65570000
-9,48999944;13,52116000
-9,48499944;13,05518000
-9,47999944;11,18971000
-9,47499944;10,72373000
-9,46999944;9,79023100
-9,46499944;10,25621000
-9,45999944;8,85826700
-9,45499944;8,39228500
-9,44999944;8,39228500
-9,44499944;7,45878400
-9,43999945;7,45878400
-9,43499945;6,06083900
-9,42999945;4,66135500
-9,42499945;4,19537400
-9,41999945;3,72939200
-9,41499945;4,19537400
-9,40999945;3,72939200
-9,40499945;2,32990900
-9,39999945;0,93196350
-9,39499945;0,46598180
-9,38999945;0,00000000
-9,38499945;0,93196350
-9,37999945;0,46598180
-9,37499945;-0,46598180
-9,36999945;-1,86392700
-9,36499945;-0,93196350
-9,35999945;-1,39794500
-9,35499945;-2,32990900
-9,34999945;-3,72939200
-9,34499945;-3,26341000
-9,33999945;-3,26341000
-9,33499945;-5,12733700
-9,32999945;-5,12733700
-9,32499945;-6,52682100
-9,31999945;-7,92630300
-9,31499945;-8,39228500
-9,30999945;-9,32424900
-9,30499945;-9,79023100
-9,29999945;-11,65570000
-9,29499945;-13,52116000
-9,28999945;-14,45312000
-9,28499945;-16,31859000
-9,27999945;-16,78457000
-9,27499945;-18,18405000
-9,26999945;-17,71653000
-9,26499945;-19,58200000
-9,25999945;-20,04798000
-9,25499945;-20,04798000
-9,24999945;-20,04798000
-9,24499945;-19,58200000
-9,23999945;-20,04798000
-9,23499945;-19,58200000
-9,22999945;-19,58200000
-9,22499945;-18,18405000
-9,21999945;-18,18405000
-9,21499945;-18,65004000
-9,20999945;-19,11602000
-9,20499945;-18,18405000
-9,19999945;-18,65004000
-9,19499945;-18,65004000
-9,18999945;-20,04798000
-9,18499945;-19,11602000
-9,17999945;-18,65004000
-9,17499945;-19,11602000
-9,16999945;-18,18405000
-9,16499945;-17,25055000
-9,15999945;-16,31859000
-9,15499945;-15,38509000
-9,14999945;-13,98714000
