Zeit;Kanal A
-24,63499906;9,79023100
-24,62999906;7,45878400
-24,62499906;6,52682100
-24,61999906;4,66135500
-24,61499906;2,32990900
-24,60999906;0,93196350
-24,60499906;-1,39794500
-24,59999906;-2,32990900
-24,59499906;-3,72939200
-24,58999906;-3,26341000
-24,58499906;-3,26341000
-24,57999906;-4,66135500
-24,57499906;-2,79742800
-24,56999906;-2,32990900
-24,56499906;-2,32990900
-24,55999906;0,00000000
-24,55499906;1,39794500
-24,54999906;2,32990900
-24,54499906;2,32990900
-24,53999906;3,26341000
-24,53499906;3,72939200
-24,52999906;5,12733700
-24,52499906;5,59485700
-24,51999906;5,59485700
-24,51499906;6,99280200
-24,50999906;4,66135500
-24,50499906;4,66135500
-24,49999906;4,19537400
-24,49499906;4,19537400
-24,48999906;3,72939200
-24,48499906;3,26341000
-24,47999907;3,72939200
-24,47499907;3,26341000
-24,46999907;2,79742800
-24,46499907;2,79742800
-24,45999907;2,79742800
-24,45499907;2,79742800
-24,44999907;2,32990900
-24,44499907;2,79742800
-24,43999907;2,32990900
-24,43499907;2,32990900
-24,42999907;1,86392700
-24,42499907;3,26341000
-24,41999907;1,86392700
-24,41499907;2,79742800
-24,40999907;1,39794500
-24,40499907;1,39794500
-24,39999907;-1,39794500
-24,39499907;-3,26341000
-24,38999907;-4,66135500
-24,38499907;-4,66135500
-24,37999907;-6,99280200
-24,37499907;-7,92630300
-24,36999907;-8,39228500
-24,36499907;-7,92630300
-24,35999907;-7,92630300
-24,35499907;-6,52682100
-24,34999907;-5,12733700
-24,34499907;-3,72939200
-24,33999907;-2,79742800
-24,33499907;-0,93196350
-24,32999907;-0,46598180
-24,32499907;-0,93196350
-24,31999907;-1,39794500
-24,31499907;-2,32990900
-24,30999907;-3,72939200
-24,30499907;-5,59485700
-24,29999907;-6,99280200
-24,29499907;-8,85826700
-24,28999907;-9,32424900
-24,28499907;-10,72373000
-24,27999907;-12,12168000
-24,27499907;-12,12168000
-24,26999907;-12,58766000
-24,26499907;-13,52116000
-24,25999907;-14,91911000
-24,25499907;-14,91911000
-24,24999907;-14,91911000
-24,24499907;-16,31859000
-24,23999907;-16,31859000
-24,23499907;-15,85261000
-24,22999907;-14,45312000
-24,22499907;-14,45312000
-24,21999907;-14,45312000
-24,21499907;-13,05518000
-24,20999907;-11,65570000
-24,20499907;-11,18971000
-24,19999907;-10,25621000
-24,19499907;-10,25621000
-24,18999907;-10,25621000
-24,18499907;-9,32424900
-24,17999907;-9,79023100
-24,17499907;-9,79023100
-24,16999907;-7,92630300
-24,16499907;-6,52682100
-24,15999907;-5,59485700
-24,15499907;-3,72939200
-24,14999907;-2,79742800
-24,14499907;-0,93196350
-24,13999907;-0,46598180
-24,13499907;0,46598180
-24,12999907;1,86392700
-24,12499907;1,39794500
-24,11999907;0,93196350
-24,11499907;0,46598180
-24,10999907;1,39794500
-24,10499907;0,93196350
-24,09999907;0,00000000
-24,09499907;0,00000000
-24,08999907;-0,46598180
-24,08499908;0,46598180
-24,07999908;-0,46598180
-24,07499908;0,46598180
-24,06999908;2,32990900
-24,06499908;3,26341000
-24,05999908;4,19537400
-24,05499908;5,59485700
-24,04999908;7,92630300
-24,04499908;10,25621000
-24,03999908;11,18971000
-24,03499908;13,52116000
-24,02999908;13,52116000
-24,02499908;14,91911000
-24,01999908;14,91911000
-24,01499908;14,91911000
-24,00999908;14,45312000
-24,00499908;13,98714000
-23,99999908;13,52116000
-23,99499908;13,52116000
-23,98999908;11,65570000
-23,98499908;11,65570000
-23,97999908;10,25621000
-23,97499908;8,85826700
-23,96999908;7,45878400
-23,96499908;6,52682100
-23,95999908;5,59485700
-23,95499908;3,26341000
-23,94999908;0,46598180
-23,94499908;-0,93196350
-23,93999908;-0,93196350
-23,93499908;-1,86392700
-23,92999908;-3,26341000
-23,92499908;-3,26341000
-23,91999908;-1,86392700
-23,91499908;-1,86392700
-23,90999908;-0,93196350
-23,90499908;0,93196350
-23,89999908;2,32990900
-23,89499908;4,19537400
-23,88999908;5,12733700
-23,88499908;6,52682100
-23,87999908;6,52682100
-23,87499908;9,79023100
-23,86999908;8,85826700
-23,86499908;11,18971000
-23,85999908;11,18971000
-23,85499908;11,65570000
-23,84999908;12,12168000
-23,84499908;11,65570000
-23,83999908;11,18971000
-23,83499908;10,72373000
-23,82999908;9,32424900
-23,82499908;7,45878400
-23,81999908;5,12733700
-23,81499908;3,26341000
-23,80999908;2,32990900
-23,80499908;0,00000000
-23,79999908;-1,39794500
-23,79499908;-2,32990900
-23,78999908;-3,26341000
-23,78499908;-2,79742800
-23,77999908;-2,79742800
-23,77499908;-2,79742800
-23,76999908;-2,32990900
-23,76499908;-1,39794500
-23,75999908;0,93196350
-23,75499908;1,39794500
-23,74999908;0,93196350
-23,74499908;2,32990900
-23,73999908;3,72939200
-23,73499908;4,66135500
-23,72999908;4,66135500
-23,72499908;5,12733700
-23,71999908;6,52682100
-23,71499908;5,59485700
-23,70999908;5,59485700
-23,70499908;5,59485700
-23,69999908;3,72939200
-23,69499908;5,59485700
-23,68999909;3,72939200
-23,68499909;3,72939200
-23,67999909;2,79742800
-23,67499909;3,26341000
-23,66999909;1,86392700
-23,66499909;3,72939200
-23,65999909;2,79742800
-23,65499909;2,79742800
-23,64999909;2,32990900
-23,64499909;2,79742800
-23,63999909;2,32990900
-23,63499909;2,79742800
-23,62999909;2,79742800
-23,62499909;2,32990900
-23,61999909;1,86392700
-23,61499909;1,86392700
-23,60999909;2,32990900
-23,60499909;0,93196350
-23,59999909;0,00000000
-23,59499909;-1,86392700
-23,58999909;-3,26341000
-23,58499909;-4,66135500
-23,57999909;-6,99280200
-23,57499909;-8,39228500
-23,56999909;-8,39228500
-23,56499909;-8,85826700
-23,55999909;-8,39228500
-23,55499909;-6,52682100
-23,54999909;-6,06083900
-23,54499909;-5,12733700
-23,53999909;-3,26341000
-23,53499909;-1,86392700
-23,52999909;-1,86392700
-23,52499909;-0,93196350
-23,51999909;-2,79742800
-23,51499909;-3,72939200
-23,50999909;-5,12733700
-23,50499909;-5,12733700
-23,49999909;-7,92630300
-23,49499909;-8,85826700
-23,48999909;-9,32424900
-23,48499909;-10,72373000
-23,47999909;-12,12168000
-23,47499909;-12,12168000
-23,46999909;-12,58766000
-23,46499909;-14,45312000
-23,45999909;-14,45312000
-23,45499909;-15,38509000
-23,44999909;-16,31859000
-23,44499909;-15,85261000
-23,43999909;-16,31859000
-23,43499909;-15,38509000
-23,42999909;-16,31859000
-23,42499909;-15,38509000
-23,41999909;-13,52116000
-23,41499909;-13,05518000
-23,40999909;-12,12168000
-23,40499909;-11,18971000
-23,39999909;-10,25621000
-23,39499909;-10,25621000
-23,38999909;-10,25621000
-23,38499909;-10,72373000
-23,37999909;-9,79023100
-23,37499909;-8,85826700
-23,36999909;-8,39228500
-23,36499909;-7,45878400
-23,35999909;-6,52682100
-23,35499909;-4,66135500
-23,34999909;-3,26341000
-23,34499909;-1,39794500
-23,33999909;-1,39794500
-23,33499909;0,93196350
-23,32999909;1,39794500
-23,32499909;2,32990900
-23,31999909;2,32990900
-23,31499909;1,39794500
-23,30999909;1,86392700
-23,30499909;0,46598180
-23,29999909;0,46598180
-23,29499910;-1,39794500
-23,28999910;-0,93196350
-23,28499910;-1,86392700
-23,27999910;-0,93196350
-23,27499910;-0,93196350
-23,26999910;0,93196350
-23,26499910;2,32990900
-23,25999910;2,79742800
-23,25499910;4,66135500
-23,24999910;6,99280200
-23,24499910;8,39228500
-23,23999910;9,32424900
-23,23499910;11,18971000
-23,22999910;13,05518000
-23,22499910;14,91911000
-23,21999910;14,45312000
-23,21499910;14,91911000
-23,20999910;14,91911000
-23,20499910;15,85261000
-23,19999910;14,91911000
-23,19499910;13,52116000
-23,18999910;12,12168000
-23,18499910;12,12168000
-23,17999910;11,18971000
-23,17499910;9,79023100
-23,16999910;7,92630300
-23,16499910;6,99280200
-23,15999910;5,59485700
-23,15499910;4,19537400
-23,14999910;1,86392700
-23,14499910;0,00000000
-23,13999910;-1,39794500
-23,13499910;-2,32990900
-23,12999910;-2,79742800
-23,12499910;-3,72939200
-23,11999910;-3,72939200
-23,11499910;-2,79742800
-23,10999910;-1,39794500
-23,10499910;0,00000000
-23,09999910;0,93196350
-23,09499910;2,32990900
-23,08999910;4,19537400
-23,08499910;4,19537400
-23,07999910;6,99280200
-23,07499910;7,45878400
-23,06999910;8,85826700
-23,06499910;10,25621000
-23,05999910;11,18971000
-23,05499910;11,18971000
-23,04999910;12,12168000
-23,04499910;12,12168000
-23,03999910;10,72373000
-23,03499910;9,79023100
-23,02999910;9,32424900
-23,02499910;8,39228500
-23,01999910;6,06083900
-23,01499910;3,72939200
-23,00999910;1,86392700
-23,00499910;0,46598180
-22,99999910;-1,39794500
-22,99499910;-1,86392700
-22,98999910;-2,32990900
-22,98499910;-3,26341000
-22,97999910;-3,72939200
-22,97499910;-3,26341000
-22,96999910;-2,79742800
-22,96499910;-1,86392700
-22,95999910;-0,93196350
-22,95499910;0,00000000
-22,94999910;0,00000000
-22,94499910;2,32990900
-22,93999910;2,32990900
-22,93499910;3,26341000
-22,92999910;3,72939200
-22,92499910;4,66135500
-22,91999910;4,66135500
-22,91499910;6,06083900
-22,90999910;5,12733700
-22,90499910;5,12733700
-22,89999910;5,12733700
-22,89499911;4,66135500
-22,88999911;3,72939200
-22,88499911;3,26341000
-22,87999911;3,26341000
-22,87499911;3,26341000
-22,86999911;2,79742800
-22,86499911;3,72939200
-22,85999911;2,32990900
-22,85499911;2,79742800
-22,84999911;3,26341000
-22,84499911;2,32990900
-22,83999911;2,32990900
-22,83499911;2,79742800
-22,82999911;3,26341000
-22,82499911;2,79742800
-22,81999911;1,86392700
-22,81499911;1,86392700
-22,80999911;2,32990900
-22,80499911;1,39794500
-22,79999911;-0,46598180
-22,79499911;-1,39794500
-22,78999911;-2,32990900
-22,78499911;-4,19537400
-22,77999911;-6,52682100
-22,77499911;-8,39228500
-22,76999911;-8,85826700
-22,76499911;-9,32424900
-22,75999911;-8,85826700
-22,75499911;-8,39228500
-22,74999911;-7,45878400
-22,74499911;-5,59485700
-22,73999911;-4,66135500
-22,73499911;-2,32990900
-22,72999911;-2,79742800
-22,72499911;-1,86392700
-22,71999911;-1,86392700
-22,71499911;-2,32990900
-22,70999911;-3,26341000
-22,70499911;-4,66135500
-22,69999911;-6,06083900
-22,69499911;-7,45878400
-22,68999911;-9,79023100
-22,68499911;-10,25621000
-22,67999911;-11,18971000
-22,67499911;-12,12168000
-22,66999911;-13,52116000
-22,66499911;-13,05518000
-22,65999911;-14,45312000
-22,65499911;-14,45312000
-22,64999911;-15,85261000
-22,64499911;-15,85261000
-22,63999911;-15,38509000
-22,63499911;-16,31859000
-22,62999911;-17,25055000
-22,62499911;-16,31859000
-22,61999911;-14,45312000
-22,61499911;-13,52116000
-22,60999911;-12,58766000
-22,60499911;-12,12168000
-22,59999911;-11,65570000
-22,59499911;-11,18971000
-22,58999911;-9,79023100
-22,58499911;-10,25621000
-22,57999911;-10,25621000
-22,57499911;-9,32424900
-22,56999911;-9,32424900
-22,56499911;-8,85826700
-22,55999911;-7,45878400
-22,55499911;-6,06083900
-22,54999911;-4,66135500
-22,54499911;-2,79742800
-22,53999911;-1,86392700
-22,53499911;-1,39794500
-22,52999911;0,00000000
-22,52499911;0,93196350
-22,51999911;1,39794500
-22,51499911;0,93196350
-22,50999911;1,39794500
-22,50499911;0,46598180
-22,49999912;-0,46598180
-22,49499912;-0,93196350
-22,48999912;-0,93196350
-22,48499912;-1,39794500
-22,47999912;-0,46598180
-22,47499912;0,00000000
-22,46999912;0,00000000
-22,46499912;0,93196350
-22,45999912;2,79742800
-22,45499912;3,72939200
-22,44999912;6,06083900
-22,44499912;7,45878400
-22,43999912;9,32424900
-22,43499912;11,18971000
-22,42999912;12,58766000
-22,42499912;13,52116000
-22,41999912;15,38509000
-22,41499912;15,38509000
-22,40999912;14,45312000
-22,40499912;14,45312000
-22,39999912;14,91911000
-22,39499912;13,98714000
-22,38999912;12,12168000
-22,38499912;12,12168000
-22,37999912;10,25621000
-22,37499912;9,79023100
-22,36999912;8,85826700
-22,36499912;7,45878400
-22,35999912;6,06083900
-22,35499912;3,26341000
-22,34999912;2,32990900
-22,34499912;0,46598180
-22,33999912;-0,93196350
-22,33499912;-1,86392700
-22,32999912;-3,26341000
-22,32499912;-2,79742800
-22,31999912;-3,26341000
-22,31499912;-2,32990900
-22,30999912;-1,86392700
-22,30499912;0,00000000
-22,29999912;0,00000000
-22,29499912;1,86392700
-22,28999912;4,66135500
-22,28499912;6,06083900
-22,27999912;6,06083900
-22,27499912;6,52682100
-22,26999912;7,92630300
-22,26499912;9,32424900
-22,25999912;11,65570000
-22,25499912;12,58766000
-22,24999912;11,18971000
-22,24499912;11,18971000
-22,23999912;10,72373000
-22,23499912;10,72373000
-22,22999912;9,32424900
-22,22499912;7,92630300
-22,21999912;5,59485700
-22,21499912;4,19537400
-22,20999912;3,26341000
-22,20499912;0,00000000
-22,19999912;-1,39794500
-22,19499912;-2,79742800
-22,18999912;-4,19537400
-22,18499912;-3,26341000
-22,17999912;-2,32990900
-22,17499912;-3,26341000
-22,16999912;-3,26341000
-22,16499912;-2,32990900
-22,15999912;-1,39794500
-22,15499912;-0,46598180
-22,14999912;1,86392700
-22,14499912;1,86392700
-22,13999912;2,32990900
-22,13499912;2,79742800
-22,12999912;3,72939200
-22,12499912;4,19537400
-22,11999912;4,19537400
-22,11499912;5,12733700
-22,10999912;5,12733700
-22,10499913;5,59485700
-22,09999913;5,59485700
-22,09499913;3,26341000
-22,08999913;3,26341000
-22,08499913;3,26341000
-22,07999913;3,26341000
-22,07499913;2,79742800
-22,06999913;2,32990900
-22,06499913;3,26341000
-22,05999913;2,79742800
-22,05499913;2,79742800
-22,04999913;3,26341000
-22,04499913;2,79742800
-22,03999913;3,26341000
-22,03499913;2,32990900
-22,02999913;2,79742800
-22,02499913;3,26341000
-22,01999913;2,79742800
-22,01499913;2,79742800
-22,00999913;1,39794500
-22,00499913;1,39794500
-21,99999913;0,46598180
-21,99499913;0,46598180
-21,98999913;-0,93196350
-21,98499913;-3,72939200
-21,97999913;-5,12733700
-21,97499913;-6,52682100
-21,96999913;-8,39228500
-21,96499913;-7,92630300
-21,95999913;-8,85826700
-21,95499913;-7,92630300
-21,94999913;-7,45878400
-21,94499913;-6,06083900
-21,93999913;-5,12733700
-21,93499913;-4,19537400
-21,92999913;-3,26341000
-21,92499913;-2,32990900
-21,91999913;-1,39794500
-21,91499913;-1,86392700
-21,90999913;-3,26341000
-21,90499913;-4,66135500
-21,89999913;-6,06083900
-21,89499913;-6,99280200
-21,88999913;-8,85826700
-21,88499913;-10,25621000
-21,87999913;-10,72373000
-21,87499913;-11,18971000
-21,86999913;-12,12168000
-21,86499913;-12,12168000
-21,85999913;-13,98714000
-21,85499913;-14,91911000
-21,84999913;-15,38509000
-21,84499913;-16,78457000
-21,83999913;-15,38509000
-21,83499913;-14,45312000
-21,82999913;-15,85261000
-21,82499913;-15,85261000
-21,81999913;-14,91911000
-21,81499913;-14,91911000
-21,80999913;-13,05518000
-21,80499913;-11,65570000
-21,79999913;-10,72373000
-21,79499913;-10,25621000
-21,78999913;-8,85826700
-21,78499913;-10,72373000
-21,77999913;-9,79023100
-21,77499913;-10,25621000
-21,76999913;-8,85826700
-21,76499913;-8,39228500
-21,75999913;-6,99280200
-21,75499913;-6,06083900
-21,74999913;-6,06083900
-21,74499913;-4,66135500
-21,73999913;-2,32990900
-21,73499913;-0,93196350
-21,72999913;-0,46598180
-21,72499913;0,46598180
-21,71999913;0,46598180
-21,71499913;2,32990900
-21,70999914;0,93196350
-21,70499914;0,46598180
-21,69999914;0,00000000
-21,69499914;0,46598180
-21,68999914;-0,46598180
-21,68499914;0,00000000
-21,67999914;0,00000000
-21,67499914;-0,46598180
-21,66999914;0,00000000
-21,66499914;0,93196350
-21,65999914;1,39794500
-21,65499914;4,66135500
-21,64999914;4,66135500
-21,64499914;6,06083900
-21,63999914;8,39228500
-21,63499914;10,72373000
-21,62999914;11,65570000
-21,62499914;13,05518000
-21,61999914;13,05518000
-21,61499914;14,91911000
-21,60999914;14,91911000
-21,60499914;13,98714000
-21,59999914;14,91911000
-21,59499914;14,45312000
-21,58999914;13,05518000
-21,58499914;12,58766000
-21,57999914;11,18971000
-21,57499914;9,32424900
-21,56999914;9,32424900
-21,56499914;6,99280200
-21,55999914;6,99280200
-21,55499914;5,12733700
-21,54999914;1,86392700
-21,54499914;1,86392700
-21,53999914;-0,93196350
-21,53499914;-1,86392700
-21,52999914;-2,32990900
-21,52499914;-2,79742800
-21,51999914;-2,79742800
-21,51499914;-2,79742800
-21,50999914;-2,79742800
-21,50499914;0,46598180
-21,49999914;0,00000000
-21,49499914;1,86392700
-21,48999914;2,32990900
-21,48499914;4,19537400
-21,47999914;5,59485700
-21,47499914;6,99280200
-21,46999914;8,39228500
-21,46499914;9,32424900
-21,45999914;10,25621000
-21,45499914;11,18971000
-21,44999914;10,25621000
-21,44499914;12,12168000
-21,43999914;10,72373000
-21,43499914;10,72373000
-21,42999914;10,25621000
-21,42499914;8,85826700
-21,41999914;7,92630300
-21,41499914;5,59485700
-21,40999914;3,26341000
-21,40499914;1,86392700
-21,39999914;0,00000000
-21,39499914;-0,46598180
-21,38999914;-1,86392700
-21,38499914;-3,26341000
-21,37999914;-2,32990900
-21,37499914;-2,79742800
-21,36999914;-2,79742800
-21,36499914;-2,32990900
-21,35999914;-0,93196350
-21,35499914;-0,93196350
-21,34999914;0,46598180
-21,34499914;0,93196350
-21,33999914;2,32990900
-21,33499914;3,26341000
-21,32999914;2,79742800
-21,32499914;2,79742800
-21,31999914;4,66135500
-21,31499915;5,59485700
-21,30999915;5,59485700
-21,30499915;5,12733700
-21,29999915;4,66135500
-21,29499915;3,72939200
-21,28999915;4,19537400
-21,28499915;4,19537400
-21,27999915;3,72939200
-21,27499915;3,72939200
-21,26999915;3,72939200
-21,26499915;4,19537400
-21,25999915;3,72939200
-21,25499915;3,26341000
-21,24999915;2,32990900
-21,24499915;3,26341000
-21,23999915;3,72939200
-21,23499915;3,26341000
-21,22999915;2,79742800
-21,22499915;1,86392700
-21,21999915;2,32990900
-21,21499915;2,79742800
-21,20999915;2,32990900
-21,20499915;2,32990900
-21,19999915;0,46598180
-21,19499915;0,46598180
-21,18999915;-3,26341000
-21,18499915;-3,72939200
-21,17999915;-4,66135500
-21,17499915;-5,59485700
-21,16999915;-8,39228500
-21,16499915;-8,85826700
-21,15999915;-9,79023100
-21,15499915;-9,32424900
-21,14999915;-7,45878400
-21,14499915;-6,06083900
-21,13999915;-5,12733700
-21,13499915;-4,19537400
-21,12999915;-3,26341000
-21,12499915;-2,32990900
-21,11999915;-0,93196350
-21,11499915;-0,93196350
-21,10999915;-1,39794500
-21,10499915;-3,26341000
-21,09999915;-5,12733700
-21,09499915;-7,45878400
-21,08999915;-7,45878400
-21,08499915;-10,25621000
-21,07999915;-11,65570000
-21,07499915;-11,18971000
-21,06999915;-13,05518000
-21,06499915;-13,05518000
-21,05999915;-13,52116000
-21,05499915;-14,91911000
-21,04999915;-14,91911000
-21,04499915;-15,38509000
-21,03999915;-15,38509000
-21,03499915;-15,85261000
-21,02999915;-15,38509000
-21,02499915;-14,45312000
-21,01999915;-13,52116000
-21,01499915;-13,52116000
-21,00999915;-12,58766000
-21,00499915;-11,65570000
-20,99999915;-10,72373000
-20,99499915;-9,79023100
-20,98999915;-10,25621000
-20,98499915;-9,79023100
-20,97999915;-9,79023100
-20,97499915;-9,32424900
-20,96999915;-9,32424900
-20,96499915;-8,85826700
-20,95999915;-7,92630300
-20,95499915;-7,92630300
-20,94999915;-5,59485700
-20,94499915;-4,19537400
-20,93999915;-2,32990900
-20,93499915;-2,79742800
-20,92999915;-0,46598180
-20,92499915;0,93196350
-20,91999916;1,39794500
-20,91499916;1,39794500
-20,90999916;1,39794500
-20,90499916;1,39794500
-20,89999916;0,46598180
-20,89499916;0,93196350
-20,88999916;0,00000000
-20,88499916;0,00000000
-20,87999916;-0,93196350
-20,87499916;0,00000000
-20,86999916;-0,93196350
-20,86499916;1,39794500
-20,85999916;2,79742800
-20,85499916;2,32990900
-20,84999916;3,72939200
-20,84499916;6,06083900
-20,83999916;6,99280200
-20,83499916;10,25621000
-20,82999916;11,65570000
-20,82499916;12,12168000
-20,81999916;13,52116000
-20,81499916;14,45312000
-20,80999916;13,98714000
-20,80499916;14,45312000
-20,79999916;13,98714000
-20,79499916;13,52116000
-20,78999916;13,98714000
-20,78499916;12,58766000
-20,77999916;12,12168000
-20,77499916;10,25621000
-20,76999916;9,32424900
-20,76499916;8,39228500
-20,75999916;8,39228500
-20,75499916;6,52682100
-20,74999916;3,72939200
-20,74499916;1,39794500
-20,73999916;-0,46598180
-20,73499916;-0,93196350
-20,72999916;-1,86392700
-20,72499916;-2,32990900
-20,71999916;-3,72939200
-20,71499916;-2,79742800
-20,70999916;-3,26341000
-20,70499916;-0,93196350
-20,69999916;-0,93196350
-20,69499916;0,93196350
-20,68999916;1,86392700
-20,68499916;3,72939200
-20,67999916;5,12733700
-20,67499916;6,99280200
-20,66999916;6,99280200
-20,66499916;8,85826700
-20,65999916;9,32424900
-20,65499916;10,25621000
-20,64999916;10,72373000
-20,64499916;11,18971000
-20,63999916;11,65570000
-20,63499916;11,65570000
-20,62999916;11,18971000
-20,62499916;10,25621000
-20,61999916;7,92630300
-20,61499916;6,99280200
-20,60999916;4,66135500
-20,60499916;2,32990900
-20,59999916;1,39794500
-20,59499916;0,00000000
-20,58999916;-2,32990900
-20,58499916;-2,79742800
-20,57999916;-3,26341000
-20,57499916;-4,19537400
-20,56999916;-5,59485700
-20,56499916;-4,19537400
-20,55999916;-3,26341000
-20,55499916;-1,86392700
-20,54999916;-1,39794500
-20,54499916;0,00000000
-20,53999916;1,86392700
-20,53499916;2,32990900
-20,52999916;3,72939200
-20,52499916;5,59485700
-20,51999917;4,66135500
-20,51499917;6,06083900
-20,50999917;6,06083900
-20,50499917;6,06083900
-20,49999917;5,59485700
-20,49499917;5,59485700
-20,48999917;4,19537400
-20,48499917;4,19537400
-20,47999917;3,26341000
-20,47499917;3,72939200
-20,46999917;3,26341000
-20,46499917;3,26341000
-20,45999917;2,32990900
-20,45499917;2,32990900
-20,44999917;2,79742800
-20,44499917;3,72939200
-20,43999917;2,32990900
-20,43499917;2,32990900
-20,42999917;2,79742800
-20,42499917;2,79742800
-20,41999917;3,26341000
-20,41499917;3,26341000
-20,40999917;1,86392700
-20,40499917;1,86392700
-20,39999917;0,93196350
-20,39499917;0,46598180
-20,38999917;-0,93196350
-20,38499917;-1,39794500
-20,37999917;-3,72939200
-20,37499917;-4,19537400
-20,36999917;-6,52682100
-20,36499917;-8,39228500
-20,35999917;-7,92630300
-20,35499917;-8,39228500
-20,34999917;-7,45878400
-20,34499917;-6,99280200
-20,33999917;-6,06083900
-20,33499917;-5,12733700
-20,32999917;-2,79742800
-20,32499917;-0,93196350
-20,31999917;-1,39794500
-20,31499917;-1,86392700
-20,30999917;-1,86392700
-20,30499917;-2,32990900
-20,29999917;-3,72939200
-20,29499917;-5,59485700
-20,28999917;-7,45878400
-20,28499917;-8,39228500
-20,27999917;-9,32424900
-20,27499917;-11,65570000
-20,26999917;-11,65570000
-20,26499917;-12,58766000
-20,25999917;-12,12168000
-20,25499917;-14,45312000
-20,24999917;-14,45312000
-20,24499917;-15,38509000
-20,23999917;-15,85261000
-20,23499917;-15,38509000
-20,22999917;-15,85261000
-20,22499917;-15,38509000
-20,21999917;-15,38509000
-20,21499917;-13,52116000
-20,20999917;-13,05518000
-20,20499917;-10,72373000
-20,19999917;-11,18971000
-20,19499917;-10,72373000
-20,18999917;-10,25621000
-20,18499917;-10,25621000
-20,17999917;-9,79023100
-20,17499917;-9,32424900
-20,16999917;-9,79023100
-20,16499917;-8,85826700
-20,15999917;-8,39228500
-20,15499917;-6,99280200
-20,14999917;-6,99280200
-20,14499917;-5,12733700
-20,13999917;-3,72939200
-20,13499917;-2,79742800
-20,12999917;-0,93196350
-20,12499918;0,46598180
-20,11999918;1,86392700
-20,11499918;2,32990900
-20,10999918;0,93196350
-20,10499918;0,93196350
-20,09999918;1,86392700
-20,09499918;0,46598180
-20,08999918;0,46598180
-20,08499918;-0,93196350
-20,07999918;-0,46598180
-20,07499918;0,46598180
-20,06999918;-0,46598180
-20,06499918;0,00000000
-20,05999918;1,39794500
-20,05499918;1,86392700
-20,04999918;4,19537400
-20,04499918;5,12733700
-20,03999918;6,52682100
-20,03499918;8,39228500
-20,02999918;9,79023100
-20,02499918;12,12168000
-20,01999918;13,05518000
-20,01499918;13,05518000
-20,00999918;13,52116000
-20,00499918;13,98714000
-19,99999918;13,98714000
-19,99499918;13,98714000
-19,98999918;13,05518000
-19,98499918;12,12168000
-19,97999918;10,72373000
-19,97499918;11,65570000
-19,96999918;9,32424900
-19,96499918;8,85826700
-19,95999918;7,45878400
-19,95499918;6,06083900
-19,94999918;4,66135500
-19,94499918;3,26341000
-19,93999918;1,86392700
-19,93499918;0,46598180
-19,92999918;-0,93196350
-19,92499918;-3,26341000
-19,91999918;-1,39794500
-19,91499918;-2,79742800
-19,90999918;-1,39794500
-19,90499918;-0,93196350
-19,89999918;-0,46598180
-19,89499918;0,46598180
-19,88999918;2,32990900
-19,88499918;2,79742800
-19,87999918;4,19537400
-19,87499918;5,12733700
-19,86999918;6,52682100
-19,86499918;6,99280200
-19,85999918;8,85826700
-19,85499918;9,32424900
-19,84999918;10,72373000
-19,84499918;10,72373000
-19,83999918;10,25621000
-19,83499918;11,18971000
-19,82999918;10,72373000
-19,82499918;9,79023100
