Zeit;Kanal A
(ms);(mV)

-13.52549934;9.32455600
-13.52049934;7.46001400
-13.51549934;10.07074000
-13.51049934;8.95177200
-13.50549934;9.88435100
-13.50049934;10.25714000
-13.49549934;9.88435100
-13.49049934;8.76537800
-13.48549934;7.27362200
-13.48049934;6.71382900
-13.47549934;7.08661400
-13.47049934;7.08661400
-13.46549934;6.15403500
-13.46049934;4.66227800
-13.45549934;4.28949300
-13.45049934;4.47588600
-13.44549934;4.28949300
-13.44049934;3.35691400
-13.43549934;3.91609200
-13.43049934;3.35691400
-13.42549934;3.35691400
-13.42049934;2.79712100
-13.41549934;3.72970000
-13.41049934;2.05093500
-13.40549934;2.98351400
-13.40049934;3.35691400
-13.39549934;2.42433500
-13.39049935;2.98351400
-13.38549935;3.54330700
-13.38049935;2.79712100
-13.37549935;3.35691400
-13.37049935;3.72970000
-13.36549935;4.10248500
-13.36049935;6.52743600
-13.35549935;6.90022100
-13.35049935;6.34104300
-13.34549935;6.52743600
-13.34049935;8.01919300
-13.33549935;8.95177200
-13.33049935;8.95177200
-13.32549935;9.51156400
-13.32049935;10.25714000
-13.31549935;9.51156400
-13.31049935;8.39259300
-13.30549935;7.83279900
-13.30049935;6.52743600
-13.29549935;4.10248500
-13.29049935;3.35691400
-13.28549935;1.49175700
-13.28049935;0.00000000
-13.27549935;-0.74557080
-13.27049935;-2.79712100
-13.26549935;-2.98351400
-13.26049935;-3.35691400
-13.25549935;-3.54330700
-13.25049935;-2.05093500
-13.24549935;-2.05093500
-13.24049935;-1.30536400
-13.23549935;-1.86454200
-13.23049935;0.18639270
-13.22549935;0.93196360
-13.22049935;1.49175700
-13.21549935;1.86454200
-13.21049935;2.61072800
-13.20549935;3.17052100
-13.20049935;2.98351400
-13.19549935;2.98351400
-13.19049935;2.05093500
-13.18549935;1.49175700
-13.18049935;1.30536400
-13.17549935;1.11897100
-13.17049935;0.18639270
-13.16549935;0.37278540
-13.16049935;-0.37278540
-13.15549935;0.00000000
-13.15049935;-0.55917820
-13.14549935;0.37278540
-13.14049935;-0.37278540
-13.13549935;0.93196360
-13.13049935;2.05093500
-13.12549935;2.05093500
-13.12049935;2.05093500
-13.11549935;2.42433500
-13.11049935;1.49175700
-13.10549935;1.49175700
-13.10049935;0.55917820
-13.09549935;0.55917820
-13.09049935;-0.74557080
-13.08549935;-2.61072800
-13.08049935;-4.10248500
-13.07549935;-5.03506400
-13.07049935;-7.27362200
-13.06549935;-8.57898500
-13.06049935;-10.44414000
-13.05549935;-11.00332000
-13.05049935;-10.07074000
-13.04549935;-9.69795700
-13.04049935;-9.51156400
-13.03549935;-9.51156400
-13.03049935;-8.57898500
-13.02549935;-6.34104300
-13.02049935;-4.28949300
-13.01549935;-3.54330700
-13.01049935;-3.91609200
-13.00549935;-4.47588600
-13.00049935;-4.10248500
-12.99549936;-4.47588600
-12.99049936;-5.78125000
-12.98549936;-6.34104300
-12.98049936;-8.76537800
-12.97549936;-9.32455600
-12.97049936;-10.81693000
-12.96549936;-10.63054000
-12.96049936;-12.49569000
-12.95549936;-11.56312000
-12.95049936;-12.30869000
-12.94549936;-11.93590000
-12.94049936;-11.37611000
-12.93549936;-11.56312000
-12.93049936;-11.56312000
-12.92549936;-11.37611000
-12.92049936;-10.44414000
-12.91549936;-9.69795700
-12.91049936;-8.95177200
-12.90549936;-7.27362200
-12.90049936;-6.34104300
-12.89549936;-7.27362200
-12.89049936;-5.96764200
-12.88549936;-4.47588600
-12.88049936;-4.10248500
-12.87549936;-4.66227800
-12.87049936;-4.10248500
-12.86549936;-4.47588600
-12.86049936;-3.91609200
-12.85549936;-4.28949300
-12.85049936;-4.84867100
-12.84549936;-3.72970000
-12.84049936;-2.23794300
-12.83549936;-1.11897100
-12.83049936;0.18639270
-12.82549936;0.93196360
-12.82049936;1.11897100
-12.81549936;2.61072800
-12.81049936;4.28949300
-12.80549936;4.47588600
-12.80049936;3.35691400
-12.79549936;4.28949300
-12.79049936;3.54330700
-12.78549936;4.66227800
-12.78049936;3.72970000
-12.77549936;3.91609200
-12.77049936;4.47588600
-12.76549936;5.03506400
-12.76049936;4.66227800
-12.75549936;5.59485700
-12.75049936;5.03506400
-12.74549936;6.52743600
-12.74049936;7.64640700
-12.73549936;8.01919300
-12.73049936;8.39259300
-12.72549936;8.01919300
-12.72049936;8.57898500
-12.71549936;10.44414000
-12.71049936;9.51156400
-12.70549936;9.32455600
-12.70049936;10.25714000
-12.69549936;9.32455600
-12.69049936;9.32455600
-12.68549936;8.01919300
-12.68049936;7.08661400
-12.67549936;7.08661400
-12.67049936;6.15403500
-12.66549936;5.22207200
-12.66049936;5.22207200
-12.65549936;4.84867100
-12.65049936;4.84867100
-12.64549936;4.47588600
-12.64049936;3.54330700
-12.63549936;3.72970000
-12.63049936;3.35691400
-12.62549936;4.10248500
-12.62049936;2.05093500
-12.61549936;3.72970000
-12.61049936;3.91609200
-12.60549936;3.54330700
-12.60049937;5.22207200
-12.59549937;3.35691400
-12.59049937;4.28949300
-12.58549937;4.10248500
-12.58049937;3.91609200
-12.57549937;5.03506400
-12.57049937;5.59485700
-12.56549937;4.84867100
-12.56049937;4.28949300
-12.55549937;5.59485700
-12.55049937;6.15403500
-12.54549937;6.71382900
-12.54049937;7.64640700
-12.53549937;8.39259300
-12.53049937;8.76537800
-12.52549937;10.25714000
-12.52049937;10.44414000
-12.51549937;9.51156400
-12.51049937;8.39259300
-12.50549937;7.64640700
-12.50049937;6.90022100
-12.49549937;5.78125000
-12.49049937;5.03506400
-12.48549937;2.23794300
-12.48049937;-0.18639270
-12.47549937;-0.18639270
-12.47049937;-1.49175700
-12.46549937;-1.30536400
-12.46049937;-2.05093500
-12.45549937;-2.23794300
-12.45049937;-2.98351400
-12.44549937;-2.23794300
-12.44049937;-0.93196360
-12.43549937;-1.11897100
-12.43049937;-0.74557080
-12.42549937;0.18639270
-12.42049937;0.55917820
-12.41549937;1.11897100
-12.41049937;2.05093500
-12.40549937;2.23794300
-12.40049937;1.86454200
-12.39549937;2.23794300
-12.39049937;1.11897100
-12.38549937;1.67815000
-12.38049937;0.55917820
-12.37549937;0.55917820
-12.37049937;1.49175700
-12.36549937;0.74557080
-12.36049937;0.55917820
-12.35549937;0.00000000
-12.35049937;0.18639270
-12.34549937;1.11897100
-12.34049937;1.11897100
-12.33549937;1.30536400
-12.33049937;2.05093500
-12.32549937;1.49175700
-12.32049937;1.49175700
-12.31549937;1.49175700
-12.31049937;1.86454200
-12.30549937;0.55917820
-12.30049937;0.00000000
-12.29549937;-0.93196360
-12.29049937;-2.23794300
-12.28549937;-4.10248500
-12.28049937;-5.22207200
-12.27549937;-5.96764200
-12.27049937;-7.27362200
-12.26549937;-8.57898500
-12.26049937;-10.44414000
-12.25549937;-9.51156400
-12.25049937;-10.81693000
-12.24549937;-9.69795700
-12.24049937;-10.07074000
-12.23549937;-8.76537800
-12.23049937;-8.20558500
-12.22549937;-5.78125000
-12.22049937;-6.15403500
-12.21549937;-4.47588600
-12.21049937;-3.91609200
-12.20549938;-3.72970000
-12.20049938;-3.54330700
-12.19549938;-4.66227800
-12.19049938;-4.84867100
-12.18549938;-6.15403500
-12.18049938;-8.20558500
-12.17549938;-8.20558500
-12.17049938;-9.69795700
-12.16549938;-9.32455600
-12.16049938;-10.44414000
-12.15549938;-11.00332000
-12.15049938;-13.24126000
-12.14549938;-11.37611000
-12.14049938;-11.56312000
-12.13549938;-11.93590000
-12.13049938;-12.49569000
-12.12549938;-11.74951000
-12.12049938;-11.18971000
-12.11549938;-9.13816400
-12.11049938;-9.32455600
-12.10549938;-9.69795700
-12.10049938;-8.20558500
-12.09549938;-7.08661400
-12.09049938;-6.90022100
-12.08549938;-6.34104300
-12.08049938;-6.90022100
-12.07549938;-4.47588600
-12.07049938;-4.66227800
-12.06549938;-4.47588600
-12.06049938;-4.47588600
-12.05549938;-3.72970000
-12.05049938;-2.79712100
-12.04549938;-1.49175700
-12.04049938;-0.55917820
-12.03549938;-0.93196360
-12.03049938;0.18639270
-12.02549938;1.11897100
-12.02049938;2.79712100
-12.01549938;3.54330700
-12.01049938;4.28949300
-12.00549938;4.66227800
-12.00049938;5.22207200
-11.99549938;4.28949300
-11.99049938;4.84867100
-11.98549938;4.66227800
-11.98049938;4.47588600
-11.97549938;5.22207200
-11.97049938;5.96764200
-11.96549938;5.40846400
-11.96049938;4.84867100
-11.95549938;4.84867100
-11.95049938;4.66227800
-11.94549938;6.71382900
-11.94049938;6.90022100
-11.93549938;8.01919300
-11.93049938;8.57898500
-11.92549938;8.95177200
-11.92049938;8.20558500
-11.91549938;9.32455600
-11.91049938;9.69795700
-11.90549938;8.95177200
-11.90049938;9.13816400
-11.89549938;9.51156400
-11.89049938;9.69795700
-11.88549938;8.01919300
-11.88049938;7.46001400
-11.87549938;7.08661400
-11.87049938;5.59485700
-11.86549938;6.34104300
-11.86049938;5.03506400
-11.85549938;4.84867100
-11.85049938;4.28949300
-11.84549938;4.10248500
-11.84049938;3.54330700
-11.83549938;3.35691400
-11.83049938;4.10248500
-11.82549938;3.35691400
-11.82049938;3.72970000
-11.81549938;3.91609200
-11.81049939;3.17052100
-11.80549939;3.91609200
-11.80049939;2.79712100
-11.79549939;2.98351400
-11.79049939;3.35691400
-11.78549939;3.54330700
-11.78049939;4.28949300
-11.77549939;4.84867100
-11.77049939;4.47588600
-11.76549939;4.10248500
-11.76049939;4.84867100
-11.75549939;5.59485700
-11.75049939;5.22207200
-11.74549939;6.52743600
-11.74049939;8.39259300
-11.73549939;8.57898500
-11.73049939;10.25714000
-11.72549939;10.07074000
-11.72049939;9.69795700
-11.71549939;10.44414000
-11.71049939;9.32455600
-11.70549939;8.57898500
-11.70049939;5.96764200
-11.69549939;5.22207200
-11.69049939;3.17052100
-11.68549939;1.86454200
-11.68049939;-0.37278540
-11.67549939;-1.67815000
-11.67049939;-2.61072800
-11.66549939;-3.54330700
-11.66049939;-4.47588600
-11.65549939;-3.35691400
-11.65049939;-4.47588600
-11.64549939;-3.35691400
-11.64049939;-2.98351400
-11.63549939;-2.05093500
-11.63049939;-2.42433500
-11.62549939;0.00000000
-11.62049939;1.86454200
-11.61549939;1.30536400
-11.61049939;2.98351400
-11.60549939;1.49175700
-11.60049939;3.72970000
-11.59549939;2.42433500
-11.59049939;2.61072800
-11.58549939;2.42433500
-11.58049939;0.93196360
-11.57549939;0.93196360
-11.57049939;1.67815000
-11.56549939;-0.37278540
-11.56049939;-1.11897100
-11.55549939;0.55917820
-11.55049939;-1.11897100
-11.54549939;-1.30536400
-11.54049939;-0.18639270
-11.53549939;0.00000000
-11.53049939;0.93196360
-11.52549939;0.55917820
-11.52049939;2.42433500
-11.51549939;1.67815000
-11.51049939;1.49175700
-11.50549939;1.11897100
-11.50049939;0.74557080
-11.49549939;0.18639270
-11.49049939;-0.18639270
-11.48549939;-2.23794300
-11.48049939;-3.72970000
-11.47549939;-5.03506400
-11.47049939;-6.52743600
-11.46549939;-8.39259300
-11.46049939;-8.57898500
-11.45549939;-10.25714000
-11.45049939;-10.44414000
-11.44549939;-9.69795700
-11.44049939;-9.13816400
-11.43549939;-8.57898500
-11.43049939;-8.20558500
-11.42549939;-7.64640700
-11.42049939;-5.78125000
-11.41549940;-5.03506400
-11.41049940;-3.35691400
-11.40549940;-2.79712100
-11.40049940;-3.91609200
-11.39549940;-4.66227800
-11.39049940;-5.22207200
-11.38549940;-5.78125000
-11.38049940;-7.27362200
-11.37549940;-7.83279900
-11.37049940;-9.13816400
-11.36549940;-10.81693000
-11.36049940;-11.74951000
-11.35549940;-11.93590000
-11.35049940;-11.56312000
-11.34549940;-11.37611000
-11.34049940;-12.30869000
-11.33549940;-11.93590000
-11.33049940;-11.93590000
-11.32549940;-11.37611000
-11.32049940;-11.00332000
-11.31549940;-11.00332000
-11.31049940;-9.51156400
-11.30549940;-9.13816400
-11.30049940;-8.01919300
-11.29549940;-7.27362200
-11.29049940;-6.71382900
-11.28549940;-5.22207200
-11.28049940;-4.84867100
-11.27549940;-4.66227800
-11.27049940;-4.84867100
-11.26549940;-3.54330700
-11.26049940;-4.10248500
-11.25549940;-2.61072800
-11.25049940;-3.35691400
-11.24549940;-2.79712100
-11.24049940;-2.98351400
-11.23549940;-2.61072800
-11.23049940;-1.11897100
-11.22549940;1.11897100
-11.22049940;1.30536400
-11.21549940;2.79712100
-11.21049940;2.42433500
-11.20549940;2.98351400
-11.20049940;3.72970000
-11.19549940;3.54330700
-11.19049940;3.35691400
-11.18549940;3.91609200
-11.18049940;5.40846400
-11.17549940;4.28949300
-11.17049940;4.28949300
-11.16549940;4.84867100
-11.16049940;2.42433500
-11.15549940;5.03506400
-11.15049940;6.15403500
-11.14549940;4.47588600
-11.14049940;7.46001400
-11.13549940;6.15403500
-11.13049940;7.08661400
-11.12549940;8.01919300
-11.12049940;8.57898500
-11.11549940;8.76537800
-11.11049940;8.95177200
-11.10549940;9.51156400
-11.10049940;8.39259300
-11.09549940;8.95177200
-11.09049940;8.76537800
-11.08549940;8.95177200
-11.08049940;6.52743600
-11.07549940;7.27362200
-11.07049940;6.52743600
-11.06549940;6.71382900
-11.06049940;5.22207200
-11.05549940;6.15403500
-11.05049940;4.84867100
-11.04549940;4.84867100
-11.04049940;3.35691400
-11.03549940;3.17052100
-11.03049940;3.72970000
-11.02549940;3.91609200
-11.02049940;3.17052100
-11.01549941;2.61072800
-11.01049941;2.98351400
-11.00549941;3.17052100
-11.00049941;2.79712100
-10.99549941;2.42433500
-10.99049941;3.72970000
-10.98549941;3.17052100
-10.98049941;4.28949300
-10.97549941;4.66227800
-10.97049941;4.66227800
-10.96549941;4.28949300
-10.96049941;5.78125000
-10.95549941;5.59485700
-10.95049941;7.46001400
-10.94549941;8.01919300
-10.94049941;8.57898500
-10.93549941;8.39259300
-10.93049941;9.13816400
-10.92549941;8.76537800
-10.92049941;9.13816400
-10.91549941;9.69795700
-10.91049941;8.39259300
-10.90549941;9.32455600
-10.90049941;6.52743600
-10.89549941;4.66227800
-10.89049941;4.66227800
-10.88549941;2.61072800
-10.88049941;2.42433500
-10.87549941;0.18639270
-10.87049941;-1.11897100
-10.86549941;-2.61072800
-10.86049941;-2.42433500
-10.85549941;-2.79712100
-10.85049941;-3.72970000
-10.84549941;-2.61072800
-10.84049941;-1.86454200
-10.83549941;-1.49175700
-10.83049941;-1.30536400
-10.82549941;0.93196360
-10.82049941;0.74557080
-10.81549941;0.74557080
-10.81049941;2.61072800
-10.80549941;3.35691400
-10.80049941;3.35691400
-10.79549941;2.42433500
-10.79049941;2.79712100
-10.78549941;2.23794300
-10.78049941;2.23794300
-10.77549941;1.30536400
-10.77049941;1.11897100
-10.76549941;0.37278540
-10.76049941;-0.18639270
-10.75549941;0.18639270
-10.75049941;0.00000000
-10.74549941;0.74557080
-10.74049941;1.30536400
-10.73549941;2.05093500
-10.73049941;1.67815000
-10.72549941;1.30536400
-10.72049941;0.93196360
-10.71549941;2.23794300
-10.71049941;1.11897100
-10.70549941;1.30536400
-10.70049941;-0.37278540
-10.69549941;-0.18639270
-10.69049941;-1.67815000
-10.68549941;-2.05093500
-10.68049941;-3.17052100
-10.67549941;-4.84867100
-10.67049941;-6.71382900
-10.66549941;-7.83279900
-10.66049941;-8.76537800
-10.65549941;-9.88435100
-10.65049941;-9.69795700
-10.64549941;-9.51156400
